focus,eye_ori_x,eye_ori_y,eye_ori_z,head_x,head_y,head_z,exp_id,gender,age,game_exp,vr_exp
FocusIn,-0.749445,-0.1132029,-0.6523088,-11.62226,9.72236,8.374451,User_26,1,2,2,2
FocusIn,-0.8631279,-0.282186,-0.4187677,-11.6617,9.728279,8.385617,User_26,1,2,2,2
FocusIn,-0.7862222,0.08724327,-0.6117333,-11.65623,9.725391,8.415551,User_26,1,2,2,2
FocusIn,-0.7816796,0.08572037,-0.6177403,-11.60981,9.716788,8.354751,User_26,1,2,2,2
FocusIn,-0.7711512,0.07871119,-0.6317505,-11.60752,9.715542,8.356785,User_26,1,2,2,2
FocusIn,-0.7669337,0.08001585,-0.6367046,-11.60721,9.715439,8.357348,User_26,1,2,2,2
FocusIn,-0.7221906,0.01444349,-0.6915283,-11.60452,9.713604,8.36434,User_26,1,2,2,2
FocusIn,-0.7407916,-0.0127369,-0.6715937,-11.5995,9.713208,8.364937,User_26,1,2,2,2
FocusIn,-0.7289675,0.06447925,-0.6814933,-11.57097,9.717117,8.38544,User_26,1,2,2,2
FocusIn,-0.7358719,0.002648801,-0.6770954,-11.59074,9.716114,8.363396,User_26,1,2,2,2
FocusIn,-0.7375553,-0.02054229,-0.6749645,-11.58973,9.716642,8.363554,User_26,1,2,2,2
FocusIn,-0.7599634,-0.03613434,-0.6489496,-11.59267,9.716907,8.361064,User_26,1,2,2,2
FocusIn,-0.7929605,-0.02875313,-0.6085917,-11.59243,9.717428,8.361692,User_26,1,2,2,2
FocusIn,-0.7716691,-0.1161902,-0.6252977,-11.60377,9.716926,8.384997,User_26,1,2,2,2
FocusIn,-0.7745062,-0.1078806,-0.6232837,-11.60348,9.717359,8.384502,User_26,1,2,2,2
FocusIn,-0.7589378,-0.1025281,-0.6430259,-11.60164,9.717819,8.380915,User_26,1,2,2,2
FocusIn,-0.7364002,-0.08953793,-0.6705847,-11.63247,9.715055,8.415751,User_26,1,2,2,2
FocusIn,-0.7412927,-0.2133024,-0.6363722,-11.63209,9.716714,8.417654,User_26,1,2,2,2
