focus,eye_ori_x,eye_ori_y,eye_ori_z,head_x,head_y,head_z,exp_id,gender,age,game_exp,vr_exp
FocusIn,0.3908496,-0.02822961,-0.9200173,-12.50458,9.994323,8.670305,User_22,2,1,5,2
FocusIn,0.3943955,0.2048169,-0.8958129,-12.52048,9.997632,8.64674,User_22,2,1,5,2
FocusIn,0.4497425,0.3627861,-0.8161354,-12.53655,10.00138,8.623631,User_22,2,1,5,2
FocusIn,0.5603706,0.2311221,-0.7953278,-12.54202,10.00438,8.62577,User_22,2,1,5,2
FocusIn,0.5599927,0.2311878,-0.7955748,-12.54204,10.00439,8.625705,User_22,2,1,5,2
FocusIn,0.3893599,0.2830103,-0.8765199,-12.51402,9.998435,8.675134,User_22,2,1,5,2
FocusIn,0.4099212,0.3322918,-0.8494201,-12.53192,10.0013,8.631864,User_22,2,1,5,2
FocusIn,0.3826763,0.2487635,-0.889746,-12.50743,10.00284,8.670015,User_22,2,1,5,2
FocusIn,0.4843233,0.2063788,-0.8501772,-12.54037,10.00776,8.623199,User_22,2,1,5,2
FocusIn,0.3761552,0.2613294,-0.8889344,-12.50755,10.00232,8.670821,User_22,2,1,5,2
FocusIn,0.6108218,0.2383309,-0.755021,-12.52841,10.01043,8.681632,User_22,2,1,5,2
FocusIn,0.7262942,-0.07172511,-0.6836262,-12.60813,10.03185,8.669558,User_22,2,1,5,2
FocusIn,0.7213371,-0.07071054,-0.6889489,-12.61139,10.03217,8.667533,User_22,2,1,5,2
FocusIn,0.517954,0.1861703,-0.8348945,-12.58049,10.01801,8.635798,User_22,2,1,5,2
FocusIn,0.6285233,0.02637505,-0.777323,-12.58974,10.02367,8.676698,User_22,2,1,5,2
FocusIn,0.254779,0.1927149,-0.9475968,-12.52728,10.005,8.663721,User_22,2,1,5,2
FocusIn,0.3808554,0.2180624,-0.8985391,-12.52699,10.00439,8.661206,User_22,2,1,5,2
FocusIn,0.4498957,0.1506456,-0.8802814,-12.53042,10.0053,8.661681,User_22,2,1,5,2
FocusIn,0.7121959,-0.04326088,-0.7006322,-12.58259,10.02418,8.714987,User_22,2,1,5,2
FocusIn,0.4222034,0.1704371,-0.8903151,-12.52914,10.0064,8.666331,User_22,2,1,5,2
FocusIn,0.6828507,0.06592289,-0.727564,-12.56036,10.01704,8.697176,User_22,2,1,5,2
FocusIn,0.5153805,0.1688217,-0.8401536,-12.61999,10.03121,8.674597,User_22,2,1,5,2
FocusIn,0.2376971,0.3105947,-0.9203331,-12.59391,10.0244,8.63598,User_22,2,1,5,2
FocusIn,0.2447601,0.3143848,-0.9171842,-12.5947,10.02401,8.636545,User_22,2,1,5,2
FocusIn,0.270266,0.4256111,-0.863588,-12.59578,10.02431,8.638312,User_22,2,1,5,2
FocusIn,0.2639751,0.4201415,-0.8682015,-12.59635,10.02433,8.638655,User_22,2,1,5,2
FocusIn,0.2645858,0.420825,-0.8676751,-12.59664,10.02452,8.638871,User_22,2,1,5,2
FocusIn,0.440606,0.2425451,-0.8643102,-12.59111,10.0268,8.699184,User_22,2,1,5,2
FocusIn,0.44065,0.2427521,-0.8642296,-12.59116,10.02682,8.699201,User_22,2,1,5,2
FocusIn,0.4384371,0.2828411,-0.853091,-12.58549,10.02592,8.697022,User_22,2,1,5,2
FocusIn,0.2061751,0.4238272,-0.8819571,-12.60122,10.02606,8.640581,User_22,2,1,5,2
FocusIn,0.1451231,0.4550536,-0.878536,-12.60046,10.02629,8.639558,User_22,2,1,5,2
FocusIn,0.1716363,0.4243762,-0.8890588,-12.60103,10.0269,8.640701,User_22,2,1,5,2
FocusIn,0.3874733,0.3717599,-0.8435847,-12.61743,10.02987,8.667093,User_22,2,1,5,2
FocusIn,0.3874228,0.371791,-0.8435941,-12.61749,10.02988,8.667107,User_22,2,1,5,2
FocusIn,0.249039,0.505037,-0.826371,-12.60907,10.02831,8.652894,User_22,2,1,5,2
FocusIn,0.3156053,0.4746062,-0.8216674,-12.61125,10.02932,8.657266,User_22,2,1,5,2
FocusIn,0.3157085,0.4750605,-0.8213652,-12.61128,10.02936,8.657252,User_22,2,1,5,2
FocusIn,0.3366232,0.4415832,-0.831658,-12.6133,10.03015,8.659718,User_22,2,1,5,2
FocusIn,0.2510368,0.5032941,-0.8268301,-12.60987,10.03021,8.652737,User_22,2,1,5,2
FocusIn,0.3016734,0.4804336,-0.8235068,-12.61197,10.03093,8.655351,User_22,2,1,5,2
FocusIn,0.2121111,0.5153061,-0.8303252,-12.61005,10.03135,8.64983,User_22,2,1,5,2
FocusIn,0.4724843,0.1499806,-0.8684831,-12.64103,10.03634,8.700634,User_22,2,1,5,2
FocusIn,0.3025365,0.4583517,-0.8356838,-12.61453,10.03211,8.655932,User_22,2,1,5,2
FocusIn,0.476745,0.09252042,-0.8741571,-12.64415,10.03646,8.706293,User_22,2,1,5,2
FocusIn,0.2637578,0.4703937,-0.8421131,-12.61467,10.03047,8.653977,User_22,2,1,5,2
FocusIn,0.2557712,0.4779276,-0.840323,-12.61473,10.03031,8.65403,User_22,2,1,5,2
FocusIn,0.2519951,0.4714345,-0.8451201,-12.61449,10.03016,8.654197,User_22,2,1,5,2
FocusIn,0.2740982,0.3860836,-0.8807847,-12.61544,10.02909,8.65393,User_22,2,1,5,2
FocusIn,0.1462868,0.171207,-0.9743,-12.6088,10.02817,8.639152,User_22,2,1,5,2
