focus,eye_ori_x,eye_ori_y,eye_ori_z,head_x,head_y,head_z,exp_id,gender,age,game_exp,vr_exp
FocusIn,0.6637212,0.04595401,-0.7465502,-13.93616,9.721025,7.843766,User_14,1,2,5,1
FocusIn,0.2700753,-0.07191037,0.9601395,-13.94611,9.728756,7.853492,User_14,1,2,5,1
FocusIn,0.1330421,-0.117974,0.9840527,-13.95983,9.728779,7.865125,User_14,1,2,5,1
FocusIn,0.180401,-0.1103683,0.9773731,-13.98145,9.7276,7.879889,User_14,1,2,5,1
FocusIn,0.177668,-0.1097834,0.9779394,-13.98177,9.727645,7.880125,User_14,1,2,5,1
FocusIn,0.0821178,-0.1084438,0.9906919,-13.94627,9.732718,7.864314,User_14,1,2,5,1
FocusIn,0.07918948,-0.1077949,0.9910011,-13.94655,9.73273,7.864677,User_14,1,2,5,1
FocusIn,0.121508,-0.1188016,0.9854456,-13.95013,9.733135,7.868665,User_14,1,2,5,1
FocusIn,0.1296822,-0.112323,0.985163,-13.96515,9.73262,7.879262,User_14,1,2,5,1
FocusIn,0.1233492,-0.09745353,0.9875583,-13.98456,9.733737,7.895004,User_14,1,2,5,1
FocusIn,0.003466351,0.05893111,0.9982508,-14.00282,9.733445,7.904537,User_14,1,2,5,1
FocusIn,-0.0968487,0.05938853,0.9935085,-13.99136,9.735881,7.902145,User_14,1,2,5,1
FocusIn,-0.1071539,0.04535122,0.9931964,-13.98039,9.736796,7.904024,User_14,1,2,5,1
FocusIn,-0.1095482,0.04571436,0.9929185,-13.98077,9.736754,7.904373,User_14,1,2,5,1
FocusIn,-0.1049622,0.03759616,0.9937559,-13.98268,9.736697,7.907531,User_14,1,2,5,1
FocusIn,-0.09423278,0.03724219,0.994844,-14.00255,9.734788,7.918286,User_14,1,2,5,1
FocusIn,-0.09923135,0.03489708,0.9944384,-13.99609,9.736091,7.923934,User_14,1,2,5,1
FocusIn,-0.1000064,0.03613217,0.9943255,-14.03084,9.733497,7.950028,User_14,1,2,5,1
FocusIn,-0.05805792,0.0484795,0.99712,-14.06647,9.72987,7.957495,User_14,1,2,5,1
FocusIn,-0.05699291,0.03593316,0.9977181,-14.07001,9.72946,7.960679,User_14,1,2,5,1
FocusIn,-0.3836132,0.09257574,0.9188324,-14.05398,9.730885,7.969286,User_14,1,2,5,1
FocusIn,-0.4826364,0.09616885,0.870519,-14.05458,9.731104,7.972369,User_14,1,2,5,1
FocusIn,-0.5566853,0.06056588,0.8284995,-14.05317,9.734445,8.02465,User_14,1,2,5,1
FocusIn,-0.7683619,0.02906148,0.6393484,-14.02434,9.740673,8.050602,User_14,1,2,5,1
FocusIn,-0.8527204,0.006970863,0.5223018,-14.04555,9.737041,8.039473,User_14,1,2,5,1
FocusIn,-0.8311443,-0.2991188,0.468728,-14.06488,9.724628,8.04741,User_14,1,2,5,1
FocusIn,-0.8786163,-0.281524,0.3856775,-14.04433,9.723182,8.127505,User_14,1,2,5,1
FocusIn,-0.7541148,-0.6143107,0.2321689,-14.07897,9.703549,8.112729,User_14,1,2,5,1
FocusIn,-0.7483151,-0.625122,0.2218834,-14.08545,9.700654,8.113599,User_14,1,2,5,1
FocusIn,-0.7672698,-0.6306249,-0.116553,-14.18313,9.679121,8.13735,User_14,1,2,5,1
FocusIn,-0.6700248,-0.09827823,-0.735781,-14.34766,9.700391,8.098388,User_14,1,2,5,1
FocusIn,-0.6676175,-0.09709165,-0.7381231,-14.34783,9.700662,8.098526,User_14,1,2,5,1
FocusIn,-0.660084,-0.09375335,-0.7453012,-14.35007,9.703835,8.100052,User_14,1,2,5,1
FocusIn,-0.6798027,-0.1404435,-0.7198142,-14.35075,9.708677,8.102013,User_14,1,2,5,1
FocusIn,-0.6775726,-0.1392005,-0.7221546,-14.35095,9.70897,8.102185,User_14,1,2,5,1
FocusIn,-0.6843098,-0.1443056,-0.7147676,-14.35071,9.712421,8.100686,User_14,1,2,5,1
FocusIn,-0.6285002,-0.08078954,-0.7735832,-14.32963,9.712953,8.077815,User_14,1,2,5,1
FocusIn,-0.5469416,-0.02344564,-0.8368225,-14.32356,9.714791,8.072991,User_14,1,2,5,1
FocusIn,-0.4018433,-0.0217748,-0.9154406,-14.34119,9.72008,8.09127,User_14,1,2,5,1
FocusIn,-0.2935166,-0.02554832,-0.9556063,-14.34424,9.722964,8.094604,User_14,1,2,5,1
FocusIn,0.01814104,-0.008015564,-0.9997972,-14.40701,9.73446,8.123159,User_14,1,2,5,1
FocusIn,0.1123309,-0.020898,-0.9934407,-14.3826,9.730176,8.112864,User_14,1,2,5,1
FocusIn,0.1631389,-0.009302753,-0.9865422,-14.39907,9.731496,8.11366,User_14,1,2,5,1
FocusIn,0.1664679,-0.009339814,-0.9859856,-14.39926,9.73151,8.113565,User_14,1,2,5,1
FocusIn,0.1455146,-0.02983209,-0.9888972,-14.41273,9.734713,8.117256,User_14,1,2,5,1
FocusIn,0.1294881,0.02521934,-0.9912551,-14.3736,9.72628,8.104136,User_14,1,2,5,1
FocusIn,0.1465226,0.01814131,-0.9890369,-14.38752,9.727704,8.104163,User_14,1,2,5,1
FocusIn,0.1543302,-0.009719585,-0.9879619,-14.40796,9.730638,8.105198,User_14,1,2,5,1
FocusIn,0.1494061,-0.02646098,-0.9884101,-14.41175,9.730191,8.102459,User_14,1,2,5,1
FocusIn,0.1583255,-0.02650685,-0.9870194,-14.4122,9.729898,8.101455,User_14,1,2,5,1
FocusIn,0.1377007,-0.01457566,-0.9903624,-14.39994,9.726767,8.097173,User_14,1,2,5,1
FocusIn,0.1427591,-0.009623811,-0.9897008,-14.39562,9.724618,8.092353,User_14,1,2,5,1
FocusIn,0.1455723,-0.01000163,-0.9892872,-14.39571,9.724533,8.091973,User_14,1,2,5,1
FocusIn,0.1481454,-0.01031573,-0.9889019,-14.39578,9.724454,8.091622,User_14,1,2,5,1
FocusIn,0.1309722,-0.01478858,-0.9912719,-14.39099,9.723265,8.088446,User_14,1,2,5,1
FocusIn,0.1332145,-0.0150023,-0.9909698,-14.39102,9.723205,8.088098,User_14,1,2,5,1
FocusIn,0.12265,-0.009088242,-0.9923953,-14.38271,9.72153,8.084832,User_14,1,2,5,1
FocusIn,0.1248748,-0.00926572,-0.9921162,-14.38272,9.721511,8.084412,User_14,1,2,5,1
FocusIn,0.1278732,-0.007483817,-0.9917486,-14.38648,9.721841,8.077287,User_14,1,2,5,1
FocusIn,0.4603176,-0.000714491,-0.8877506,-14.38052,9.726902,8.05009,User_14,1,2,5,1
FocusIn,0.4831981,-0.3921088,-0.7827952,-14.37885,9.736101,8.010677,User_14,1,2,5,1
FocusIn,0.47968,0.02798521,-0.876995,-14.35427,9.740122,7.987201,User_14,1,2,5,1
FocusIn,0.4257078,0.05888403,-0.9029336,-14.29664,9.732835,8.000508,User_14,1,2,5,1
FocusIn,0.4676361,0.05026036,-0.8824842,-14.31971,9.736674,7.968257,User_14,1,2,5,1
FocusIn,0.4295385,-0.08916156,-0.898621,-14.2381,9.731944,7.911558,User_14,1,2,5,1
FocusIn,0.4741658,-0.1074337,-0.8738436,-14.26109,9.736466,7.887976,User_14,1,2,5,1
FocusIn,0.4758441,-0.107804,-0.872885,-14.26048,9.736454,7.887013,User_14,1,2,5,1
FocusIn,0.4631592,-0.09660223,-0.8809788,-14.24945,9.735015,7.884502,User_14,1,2,5,1
FocusIn,0.5774655,-0.08385055,-0.8120778,-14.22634,9.732026,7.859561,User_14,1,2,5,1
FocusIn,0.9467642,-0.008638971,-0.3217678,-14.21612,9.738736,7.782722,User_14,1,2,5,1
FocusIn,0.948425,0.006323304,-0.316895,-14.19897,9.740279,7.764284,User_14,1,2,5,1
FocusIn,0.9652296,0.03012264,-0.2596084,-14.16938,9.736238,7.771187,User_14,1,2,5,1
FocusIn,0.5804735,0.0190848,-0.8140439,-14.08626,9.758163,7.759502,User_14,1,2,5,1
FocusIn,0.4124165,0.0434034,-0.9099495,-14.07814,9.757606,7.768282,User_14,1,2,5,1
FocusIn,0.4174722,0.06843004,-0.9060925,-14.08076,9.758634,7.758519,User_14,1,2,5,1
FocusIn,0.4709235,0.06495296,-0.8797681,-14.09152,9.760147,7.745187,User_14,1,2,5,1
