focus,eye_ori_x,eye_ori_y,eye_ori_z,head_x,head_y,head_z,exp_id,gender,age,game_exp,vr_exp
FocusIn,-0.7963752,0.174026,-0.5792027,-12.83403,9.708331,7.974209,User_5,1,2,5,1
FocusIn,-0.9964225,-0.009038649,-0.08389198,-12.85638,9.716478,7.983272,User_5,1,2,5,1
FocusIn,-0.9885633,-0.03297754,-0.1470743,-12.87731,9.719137,8.007346,User_5,1,2,5,1
FocusIn,-0.9602412,0.2019431,-0.1927239,-12.8749,9.721652,8.007821,User_5,1,2,5,1
FocusIn,-0.9622748,0.2172953,-0.1637118,-12.86757,9.724256,7.989444,User_5,1,2,5,1
FocusIn,-0.896925,0.2486524,-0.3656358,-12.88295,9.720554,8.047624,User_5,1,2,5,1
FocusIn,-0.8556634,0.2967804,-0.4239702,-12.88415,9.720451,8.047643,User_5,1,2,5,1
FocusIn,-0.920494,0.2463669,-0.3033005,-12.8598,9.727737,7.990808,User_5,1,2,5,1
FocusIn,-0.9203703,0.2467659,-0.3033512,-12.85975,9.727751,7.990841,User_5,1,2,5,1
FocusIn,-0.9013969,0.2608115,-0.3456035,-12.86716,9.725433,8.014059,User_5,1,2,5,1
FocusIn,-0.9029635,0.2619043,-0.3406664,-12.86608,9.725501,8.014547,User_5,1,2,5,1
FocusIn,-0.8937938,0.2729601,-0.3558294,-12.87023,9.72429,8.026634,User_5,1,2,5,1
FocusIn,-0.8938603,0.2646967,-0.3618538,-12.86714,9.724166,8.026744,User_5,1,2,5,1
FocusIn,-0.7948782,0.2516587,-0.5520938,-12.87418,9.719518,8.053901,User_5,1,2,5,1
FocusIn,-0.7887225,0.263367,-0.5554677,-12.87333,9.719385,8.053941,User_5,1,2,5,1
FocusIn,-0.8551589,0.2303908,-0.4643336,-12.85227,9.723611,8.009615,User_5,1,2,5,1
FocusIn,-0.8338213,0.2353548,-0.4993409,-12.85698,9.721433,8.023291,User_5,1,2,5,1
FocusIn,-0.8308959,0.2331623,-0.5052088,-12.8572,9.720825,8.024158,User_5,1,2,5,1
