focus,eye_ori_x,eye_ori_y,eye_ori_z,head_x,head_y,head_z,exp_id,gender,age,game_exp,vr_exp
FocusIn,-0.732054,-0.2671292,-0.6266617,-13.60549,9.632996,9.078976,User_24,2,2,4,1
FocusIn,-0.7300354,-0.1740176,-0.6608661,-13.5872,9.632538,9.054595,User_24,2,2,4,1
FocusIn,-0.8315222,0.02567093,-0.5548741,-13.58745,9.622746,9.063006,User_24,2,2,4,1
FocusIn,-0.8316045,0.02519807,-0.5547724,-13.58733,9.62277,9.063036,User_24,2,2,4,1
FocusIn,-0.8316215,0.02506627,-0.5547528,-13.58731,9.622766,9.063051,User_24,2,2,4,1
FocusIn,-0.8316445,0.02496616,-0.554723,-13.58729,9.622761,9.063064,User_24,2,2,4,1
FocusIn,-0.831666,0.02485703,-0.5546956,-13.58726,9.622757,9.063077,User_24,2,2,4,1
FocusIn,-0.827299,0.03323598,-0.5607628,-13.58688,9.628587,9.067549,User_24,2,2,4,1
FocusIn,-0.8750764,0.0903336,-0.4754558,-13.56238,9.631353,9.034854,User_24,2,2,4,1
FocusIn,-0.872228,-0.01466171,-0.4888494,-13.55831,9.631958,9.037731,User_24,2,2,4,1
FocusIn,-0.8064091,0.003515969,-0.5913445,-13.58925,9.629745,9.087496,User_24,2,2,4,1
FocusIn,-0.8647968,-0.04089704,-0.5004513,-13.59251,9.627145,9.082115,User_24,2,2,4,1
FocusIn,-0.9190941,0.03557743,-0.3923907,-13.5989,9.628529,9.054155,User_24,2,2,4,1
FocusIn,-0.8945357,0.013145,-0.4467856,-13.58429,9.633857,9.021811,User_24,2,2,4,1
FocusIn,-0.909422,0.03528761,-0.414365,-13.59924,9.631685,9.045197,User_24,2,2,4,1
FocusIn,-0.8669002,0.07838871,-0.4922783,-13.5777,9.639786,9.020308,User_24,2,2,4,1
FocusIn,-0.8896085,0.006566102,-0.4566665,-13.5915,9.638561,9.023566,User_24,2,2,4,1
FocusIn,-0.8567986,0.3689842,-0.3601631,-13.59461,9.63595,9.014824,User_24,2,2,4,1
FocusIn,-0.866864,0.05297918,-0.495699,-13.58832,9.637964,9.018146,User_24,2,2,4,1
FocusIn,-0.8669513,0.05265106,-0.4955811,-13.58828,9.637945,9.018172,User_24,2,2,4,1
FocusIn,-0.8649148,0.07554715,-0.4961869,-13.5953,9.636539,9.034083,User_24,2,2,4,1
FocusIn,-0.9194626,0.03562912,-0.3915198,-13.60021,9.633671,9.068861,User_24,2,2,4,1
FocusIn,-0.8994777,0.3514084,-0.2596684,-13.58406,9.635108,9.045592,User_24,2,2,4,1
FocusIn,-0.8393146,0.1523962,-0.5218278,-13.58611,9.633702,9.051925,User_24,2,2,4,1
FocusIn,-0.8398393,0.1219731,-0.5289371,-13.58623,9.633574,9.05226,User_24,2,2,4,1
FocusIn,-0.8298595,0.1243046,-0.5439291,-13.58016,9.63398,9.036249,User_24,2,2,4,1
FocusIn,-0.7104477,-0.1027573,-0.6961823,-13.59019,9.630701,9.052454,User_24,2,2,4,1
FocusIn,-0.7188523,-0.110043,-0.6863928,-13.59725,9.629863,9.066258,User_24,2,2,4,1
FocusIn,-0.7137957,-0.1030221,-0.6927228,-13.60065,9.629704,9.070652,User_24,2,2,4,1
FocusIn,-0.7137985,-0.1031076,-0.6927072,-13.60068,9.629711,9.070625,User_24,2,2,4,1
FocusIn,-0.7139469,-0.1098281,-0.6915132,-13.5999,9.629491,9.067575,User_24,2,2,4,1
FocusIn,-0.7528918,-0.1053763,-0.6496432,-13.60056,9.629341,9.07033,User_24,2,2,4,1
FocusIn,-0.8592992,-0.08023689,-0.505123,-13.59203,9.630822,9.048717,User_24,2,2,4,1
FocusIn,-0.9249209,-0.0367029,-0.3783755,-13.60744,9.626963,9.07143,User_24,2,2,4,1
FocusIn,-0.8921602,0.03712858,-0.4501797,-13.5645,9.63205,9.022087,User_24,2,2,4,1
FocusIn,-0.8966839,-0.04736852,-0.4401069,-13.58037,9.628986,9.040462,User_24,2,2,4,1
FocusIn,-0.8898736,-0.0306894,-0.4551727,-13.56916,9.630533,9.020975,User_24,2,2,4,1
FocusIn,-0.889955,-0.0318305,-0.4549136,-13.56078,9.629432,9.029931,User_24,2,2,4,1
FocusIn,-0.8424858,-0.06189325,-0.5351271,-13.55671,9.626961,9.041055,User_24,2,2,4,1
FocusIn,-0.8581341,-0.0281929,-0.5126306,-13.55971,9.626631,9.047524,User_24,2,2,4,1
FocusIn,-0.8617881,-0.04516811,-0.5052468,-13.57471,9.624532,9.079993,User_24,2,2,4,1
