focus,eye_ori_x,eye_ori_y,eye_ori_z,head_x,head_y,head_z,exp_id,gender,age,game_exp,vr_exp
FocusIn,0.3790223,0.4112146,-0.8289897,-12.35276,9.5664,9.005435,User_4,1,2,5,1
FocusIn,0.3873267,0.4034569,-0.8289647,-12.34225,9.566861,9.008556,User_4,1,2,5,1
FocusIn,0.2470983,0.1837363,-0.951404,-12.32458,9.566854,9.014346,User_4,1,2,5,1
FocusIn,0.2472515,0.1837427,-0.9513629,-12.32452,9.566867,9.014367,User_4,1,2,5,1
FocusIn,0.2473782,0.1837396,-0.9513305,-12.32447,9.566877,9.014384,User_4,1,2,5,1
FocusIn,0.2474814,0.183729,-0.9513057,-12.32443,9.566885,9.014398,User_4,1,2,5,1
FocusIn,0.2483208,0.1835384,-0.9511238,-12.32392,9.567037,9.014682,User_4,1,2,5,1
FocusIn,0.1505501,0.3430055,-0.9271794,-12.30483,9.56527,9.014125,User_4,1,2,5,1
FocusIn,0.1503288,0.3429279,-0.9272439,-12.30436,9.565425,9.014488,User_4,1,2,5,1
FocusIn,0.155954,0.3444308,-0.9257555,-12.3046,9.565265,9.01309,User_4,1,2,5,1
FocusIn,0.1563605,0.3338083,-0.9295799,-12.30628,9.565148,9.01207,User_4,1,2,5,1
FocusIn,0.1097091,0.3166,-0.9421917,-12.34602,9.565427,8.997523,User_4,1,2,5,1
FocusIn,0.1442691,0.3245122,-0.9348067,-12.32208,9.565695,9.004468,User_4,1,2,5,1
FocusIn,0.1477633,0.3309472,-0.9319986,-12.31666,9.565833,9.0065,User_4,1,2,5,1
FocusIn,0.1476883,0.331189,-0.9319246,-12.31666,9.565862,9.006555,User_4,1,2,5,1
FocusIn,0.1635733,0.3434731,-0.9247995,-12.29793,9.566958,9.013944,User_4,1,2,5,1
FocusIn,0.160284,0.3437922,-0.9252491,-12.30142,9.567006,9.013906,User_4,1,2,5,1
FocusIn,0.1732777,0.3396838,-0.9244254,-12.29693,9.56707,9.018336,User_4,1,2,5,1
FocusIn,0.1733676,0.3397368,-0.9243891,-12.29666,9.567165,9.018773,User_4,1,2,5,1
FocusIn,0.1531824,0.3342408,-0.929953,-12.31419,9.565806,9.017274,User_4,1,2,5,1
FocusIn,0.1388203,0.3284464,-0.9342567,-12.32261,9.56501,9.015914,User_4,1,2,5,1
FocusIn,0.1782109,0.3254811,-0.9285922,-12.32442,9.565177,9.016056,User_4,1,2,5,1
FocusIn,0.17841,0.3254772,-0.9285554,-12.32422,9.565262,9.016204,User_4,1,2,5,1
FocusIn,0.2736636,0.3194984,-0.9071994,-12.32507,9.565338,9.016352,User_4,1,2,5,1
