focus,eye_ori_x,eye_ori_y,eye_ori_z,head_x,head_y,head_z,exp_id,gender,age,game_exp,vr_exp
FocusIn,-0.3908346,0.0122635,0.9203713,-11.87258,9.701649,8.28008,User_27,2,3,5,2
FocusIn,-0.3651989,-0.01810439,0.9307432,-11.86828,9.706619,8.267891,User_27,2,3,5,2
FocusIn,-0.4437352,-0.04527561,0.8950058,-11.87109,9.705894,8.266355,User_27,2,3,5,2
FocusIn,-0.375459,-0.1246971,0.9183965,-11.90533,9.713064,8.251093,User_27,2,3,5,2
FocusIn,-0.3105859,0.1304215,0.9415447,-11.8825,9.705555,8.262473,User_27,2,3,5,2
FocusIn,-0.4328474,-0.3040732,0.8486179,-11.88934,9.705976,8.268135,User_27,2,3,5,2
FocusIn,-0.4330411,-0.3034485,0.8487427,-11.88936,9.705861,8.267978,User_27,2,3,5,2
FocusIn,-0.3661935,-0.04370499,0.9294974,-11.8875,9.705513,8.263808,User_27,2,3,5,2
FocusIn,-0.3670889,-0.04264969,0.9291932,-11.88744,9.705395,8.263688,User_27,2,3,5,2
FocusIn,-0.5839151,0.07830319,0.8080255,-11.98258,9.694827,8.213575,User_27,2,3,5,2
FocusIn,-0.8353577,-0.5481568,0.04084764,-12.49294,6.572034,12.0413,User_27,2,3,5,2
FocusIn,-0.9311371,-0.3557129,0.08024581,-12.44358,6.581328,12.04247,User_27,2,3,5,2
FocusIn,-0.7576599,-0.645752,-0.09455883,-12.48905,6.567453,12.04284,User_27,2,3,5,2
FocusIn,-0.9813385,-0.1783295,0.07174665,-12.49206,6.567918,12.03562,User_27,2,3,5,2
FocusIn,-0.9867706,-0.1373596,0.0860137,-14.16891,8.13298,9.891206,User_27,2,3,5,2
FocusIn,-0.5012013,0.0123051,0.8652356,-11.92603,9.706837,8.226793,User_27,2,3,5,2
FocusIn,-0.4995491,0.04427555,0.8651483,-11.94686,9.710329,8.207924,User_27,2,3,5,2
FocusIn,-0.5014741,0.009932849,0.8651138,-11.92077,9.708861,8.225379,User_27,2,3,5,2
FocusIn,-0.4666013,-0.08340416,0.8805166,-11.9004,9.706555,8.238253,User_27,2,3,5,2
FocusIn,-0.4745448,-0.07802814,0.8767473,-11.90013,9.706293,8.238741,User_27,2,3,5,2
FocusIn,-0.5332448,-0.06573457,0.8433876,-11.91798,9.706454,8.228138,User_27,2,3,5,2
FocusIn,-0.5332953,-0.06578084,0.8433521,-11.91762,9.706396,8.228386,User_27,2,3,5,2
FocusIn,-0.4150415,-0.04059149,0.9088887,-11.92942,9.708277,8.216433,User_27,2,3,5,2
FocusIn,-0.5682955,-0.03249639,0.8221661,-11.91501,9.707751,8.228421,User_27,2,3,5,2
FocusIn,-0.5122284,-0.1481541,0.8459603,-11.9035,9.705219,8.23661,User_27,2,3,5,2
FocusIn,-0.5315454,-0.1437958,0.8347306,-11.94889,9.704573,8.192859,User_27,2,3,5,2
FocusIn,-0.4853728,-0.2954697,0.8228488,-11.94311,9.704987,8.198201,User_27,2,3,5,2
FocusIn,-0.578494,-0.1424307,0.803135,-11.92859,9.702433,8.214402,User_27,2,3,5,2
FocusIn,-0.5706699,-0.07717843,0.8175276,-11.93187,9.703845,8.211408,User_27,2,3,5,2
FocusIn,-0.4542919,-0.1056823,0.88455,-11.93971,9.704598,8.188695,User_27,2,3,5,2
FocusIn,-0.4713309,-0.09204908,0.8771287,-11.92156,9.703713,8.197781,User_27,2,3,5,2
FocusIn,-0.4738048,-0.08930584,0.876085,-11.9047,9.702416,8.210138,User_27,2,3,5,2
FocusIn,-0.4737479,-0.08932083,0.8761141,-11.90464,9.702426,8.210123,User_27,2,3,5,2
FocusIn,-0.4712561,-0.09290693,0.8770779,-11.91132,9.703205,8.203786,User_27,2,3,5,2
FocusIn,-0.469678,-0.09717003,0.8774665,-11.91103,9.70337,8.203348,User_27,2,3,5,2
FocusIn,-0.4694935,-0.09712643,0.87757,-11.91099,9.703373,8.203339,User_27,2,3,5,2
FocusIn,-0.5957626,-0.07277206,0.7998425,-11.92091,9.705255,8.191791,User_27,2,3,5,2
FocusIn,-0.5886911,-0.04248867,0.8072308,-11.90317,9.704342,8.205986,User_27,2,3,5,2
FocusIn,-0.4750296,0.001236707,0.8799606,-11.92396,9.705531,8.194419,User_27,2,3,5,2
FocusIn,-0.6216801,0.0879763,0.7783079,-11.90052,9.702873,8.214685,User_27,2,3,5,2
FocusIn,-0.6337785,0.08388163,0.7689442,-11.88333,9.701792,8.228044,User_27,2,3,5,2
FocusIn,-0.6496281,0.1242836,0.7500075,-11.89041,9.703085,8.226496,User_27,2,3,5,2
FocusIn,-0.3928569,-0.02600876,0.9192218,-11.91951,9.702817,8.211773,User_27,2,3,5,2
FocusIn,-0.6043617,0.03706936,0.7958286,-11.92889,9.703082,8.222465,User_27,2,3,5,2
FocusIn,-0.4113513,-0.09448437,0.9065567,-11.96469,9.702636,8.212462,User_27,2,3,5,2
FocusIn,-0.3938608,-0.09460521,0.9142717,-11.95021,9.70151,8.222665,User_27,2,3,5,2
FocusIn,-0.3962362,-0.1048955,0.9121271,-11.91865,9.699393,8.24317,User_27,2,3,5,2
FocusIn,-0.3900826,-0.1027748,0.9150246,-11.92374,9.699707,8.241698,User_27,2,3,5,2
FocusIn,-0.4587724,-0.09120299,0.8838453,-11.93155,9.700802,8.239308,User_27,2,3,5,2
FocusIn,-0.5145259,-0.07459661,0.8542061,-11.94622,9.702558,8.229537,User_27,2,3,5,2
FocusIn,-0.5417744,0.1348732,0.829614,-11.96258,9.705575,8.208639,User_27,2,3,5,2
FocusIn,-0.5412472,-0.0121242,0.8407611,-11.93187,9.703618,8.23381,User_27,2,3,5,2
FocusIn,-0.5695471,0.2079826,0.7952062,-11.92009,9.701854,8.246492,User_27,2,3,5,2
FocusIn,-0.5365167,-0.3184763,0.7814742,-11.91943,9.70498,8.243597,User_27,2,3,5,2
FocusIn,-0.5509588,0.1475826,0.8213635,-11.92618,9.703341,8.240708,User_27,2,3,5,2
FocusIn,-0.5671493,0.1818616,0.803275,-11.91899,9.703075,8.243867,User_27,2,3,5,2
FocusIn,-0.5119998,-0.03614922,0.8582225,-11.94338,9.705974,8.227145,User_27,2,3,5,2
FocusIn,-0.3544044,-0.05151447,0.9336557,-11.94017,9.703675,8.223778,User_27,2,3,5,2
FocusIn,-0.4082923,-0.06516826,0.9105068,-11.95429,9.701522,8.211173,User_27,2,3,5,2
FocusIn,-0.5200276,-0.09266908,0.8490967,-11.91558,9.69983,8.228275,User_27,2,3,5,2
FocusIn,-0.5200592,-0.09246679,0.8490995,-11.91554,9.699843,8.228239,User_27,2,3,5,2
FocusIn,-0.5207508,-0.08385175,0.8495651,-11.91139,9.699798,8.230345,User_27,2,3,5,2
FocusIn,-0.5312583,-0.08518027,0.8429101,-11.91043,9.701467,8.228215,User_27,2,3,5,2
FocusIn,-0.3637274,-0.05754291,0.9297124,-11.93127,9.707064,8.214038,User_27,2,3,5,2
FocusIn,-0.3636313,-0.05739452,0.9297592,-11.93126,9.7071,8.214099,User_27,2,3,5,2
FocusIn,-0.3460938,-0.0550068,0.9365773,-11.94731,9.70854,8.204478,User_27,2,3,5,2
FocusIn,-0.5356106,-0.07780842,0.8408573,-11.93007,9.706092,8.224564,User_27,2,3,5,2
FocusIn,-0.4833026,-0.1015256,0.8695328,-11.92847,9.699039,8.217598,User_27,2,3,5,2
FocusIn,-0.5321354,-0.052741,0.8450023,-11.9242,9.7081,8.220633,User_27,2,3,5,2
FocusIn,-0.4242497,0.004013787,0.9055238,-11.95064,9.709939,8.201031,User_27,2,3,5,2
FocusIn,-0.420655,-0.03231911,0.9066344,-11.95909,9.71071,8.19642,User_27,2,3,5,2
FocusIn,-0.4411452,0.01252844,0.8973355,-11.92119,9.707874,8.215198,User_27,2,3,5,2
FocusIn,-0.4378425,-0.003293359,0.8990344,-11.9136,9.707098,8.221107,User_27,2,3,5,2
FocusIn,-0.5703908,-0.178473,0.8017378,-11.93091,9.70475,8.203979,User_27,2,3,5,2
FocusIn,-0.5310429,-0.06270742,0.8450164,-11.95662,9.704991,8.190423,User_27,2,3,5,2
FocusIn,-0.5651997,-0.2083567,0.7982017,-11.92917,9.703062,8.213169,User_27,2,3,5,2
FocusIn,-0.5258152,0.004410773,0.8505831,-11.94702,9.705657,8.192761,User_27,2,3,5,2
FocusIn,-0.4751732,0.2749161,0.8358294,-11.95817,9.710576,8.189094,User_27,2,3,5,2
FocusIn,-0.5536622,0.05137312,0.8311443,-11.94218,9.711937,8.190453,User_27,2,3,5,2
FocusIn,-0.5537049,0.05142624,0.8311126,-11.94217,9.711937,8.19043,User_27,2,3,5,2
FocusIn,-0.5514672,0.01801957,0.8339907,-11.94955,9.712466,8.186804,User_27,2,3,5,2
FocusIn,-0.3840389,-0.01978599,0.9230919,-11.92862,9.712802,8.198512,User_27,2,3,5,2
FocusIn,-0.3837962,-0.009454112,0.9233608,-11.93293,9.713068,8.195574,User_27,2,3,5,2
FocusIn,-0.5639378,0.1166497,0.8175228,-11.95256,9.715672,8.176524,User_27,2,3,5,2
FocusIn,-0.5639606,0.1167968,0.817486,-11.95255,9.71568,8.176523,User_27,2,3,5,2
FocusIn,-0.5502721,0.2834707,0.7853866,-11.91271,9.713656,8.202945,User_27,2,3,5,2
FocusIn,-0.5616051,0.1364152,0.8160751,-11.9479,9.715619,8.18,User_27,2,3,5,2
FocusIn,-0.6164698,0.1622206,0.7704828,-11.90449,9.714524,8.215292,User_27,2,3,5,2
FocusIn,-0.594843,0.1558486,0.7885773,-11.94507,9.716761,8.183963,User_27,2,3,5,2
FocusIn,-0.5851223,0.165762,0.7938042,-11.93902,9.717186,8.188857,User_27,2,3,5,2
FocusIn,-0.5811753,0.1710782,0.7955742,-11.94463,9.717688,8.185342,User_27,2,3,5,2
FocusIn,-0.5990018,0.1713611,0.7821894,-11.92698,9.717318,8.19653,User_27,2,3,5,2
FocusIn,-0.5361824,0.1467736,0.8312288,-11.91802,9.717428,8.203209,User_27,2,3,5,2
FocusIn,-0.5014324,0.1425857,0.8533652,-11.90712,9.717049,8.210331,User_27,2,3,5,2
FocusIn,-0.4930949,0.1330213,0.8597288,-11.9281,9.717819,8.195686,User_27,2,3,5,2
FocusIn,-0.4764753,0.1262259,0.8700673,-11.93698,9.717957,8.190121,User_27,2,3,5,2
FocusIn,-0.4664024,0.1399183,0.8734204,-11.94638,9.7189,8.184524,User_27,2,3,5,2
FocusIn,-0.4856631,0.1518085,0.8608509,-11.91558,9.719213,8.203539,User_27,2,3,5,2
FocusIn,-0.3741927,0.2082945,0.9036483,-11.93996,9.720766,8.189077,User_27,2,3,5,2
FocusIn,-0.3904249,0.2088476,0.8966168,-11.93154,9.721042,8.193135,User_27,2,3,5,2
FocusIn,-0.4377511,0.214543,0.8731146,-11.90324,9.720562,8.210719,User_27,2,3,5,2
FocusIn,-0.4134548,0.2129482,0.8852701,-11.91505,9.720896,8.203178,User_27,2,3,5,2
FocusIn,-0.3788157,0.2109487,0.9011005,-11.93404,9.721824,8.191929,User_27,2,3,5,2
FocusIn,-0.3704041,0.231783,0.8994835,-11.9318,9.722667,8.193334,User_27,2,3,5,2
FocusIn,-0.3539472,0.301637,0.8852884,-11.91088,9.723181,8.206007,User_27,2,3,5,2
FocusIn,-0.356448,0.3074414,0.8822811,-11.90866,9.728299,8.205166,User_27,2,3,5,2
FocusIn,-0.3585154,0.3054708,0.8821176,-11.90099,9.730134,8.206712,User_27,2,3,5,2
FocusIn,-0.3955233,0.3328035,0.8560276,-11.90653,9.736058,8.194882,User_27,2,3,5,2
FocusIn,-0.3950365,0.3339493,0.8558062,-11.90643,9.736161,8.194777,User_27,2,3,5,2
FocusIn,-0.4181246,0.3804441,0.8248706,-11.91243,9.736581,8.19077,User_27,2,3,5,2
FocusIn,-0.388097,0.3736604,0.8424641,-11.93998,9.735837,8.174766,User_27,2,3,5,2
FocusIn,-0.4218899,0.3822282,0.8221266,-11.89667,9.731583,8.207565,User_27,2,3,5,2
FocusIn,-0.50372,0.3929548,0.7693128,-11.90362,9.734249,8.208052,User_27,2,3,5,2
FocusIn,-0.4156319,0.2407632,0.8770846,-11.93319,9.729112,8.200754,User_27,2,3,5,2
FocusIn,-0.4743682,0.3554975,0.8053527,-11.92735,9.728046,8.207726,User_27,2,3,5,2
FocusIn,-0.4464015,0.3331738,0.8304877,-11.95071,9.727068,8.188756,User_27,2,3,5,2
FocusIn,-0.4464926,0.3324709,0.8307203,-11.95072,9.727068,8.188818,User_27,2,3,5,2
FocusIn,-0.4484536,0.3216588,0.8339179,-11.95664,9.726678,8.186543,User_27,2,3,5,2
FocusIn,-0.415588,0.1035582,0.9036212,-11.95442,9.727339,8.193789,User_27,2,3,5,2
FocusIn,-0.4155469,0.1027294,0.9037347,-11.95452,9.727343,8.193882,User_27,2,3,5,2
FocusIn,-0.4532145,0.0962385,0.8861735,-11.95856,9.726905,8.195696,User_27,2,3,5,2
FocusIn,-0.5718359,0.06826539,0.8175102,-11.93315,9.725455,8.206961,User_27,2,3,5,2
