focus,eye_ori_x,eye_ori_y,eye_ori_z,head_x,head_y,head_z,exp_id,gender,age,game_exp,vr_exp
FocusIn,-0.8711433,-0.2202311,0.4388513,-12.1494,9.592572,7.885695,User_23,1,2,4,2
FocusIn,-0.9205495,-0.06068025,0.3858508,-12.149,9.591607,7.914677,User_23,1,2,4,2
FocusIn,-0.9207178,-0.06109685,0.385383,-12.14906,9.591575,7.914651,User_23,1,2,4,2
FocusIn,-0.9208088,-0.06130513,0.3851328,-12.14908,9.591557,7.914638,User_23,1,2,4,2
FocusIn,-0.9209257,-0.06155371,0.3848132,-12.14912,9.591536,7.914621,User_23,1,2,4,2
FocusIn,-0.9210175,-0.06175387,0.3845615,-12.14915,9.591518,7.914607,User_23,1,2,4,2
FocusIn,-0.9213355,-0.06241447,0.3836922,-12.14929,9.591393,7.914567,User_23,1,2,4,2
FocusIn,-0.983154,-0.1387521,0.1188903,-12.14633,9.594408,7.899756,User_23,1,2,4,2
FocusIn,-0.9933998,-0.02728529,0.1113278,-12.15103,9.595377,7.873971,User_23,1,2,4,2
FocusIn,-0.9929374,-0.01942043,0.1170187,-12.15038,9.594954,7.880382,User_23,1,2,4,2
FocusIn,-0.9969373,-0.01410655,0.07688475,-12.14665,9.592494,7.924047,User_23,1,2,4,2
FocusIn,-0.9941437,-0.01513977,0.1068815,-12.1417,9.593581,7.904642,User_23,1,2,4,2
FocusIn,-0.9943295,-0.0246753,0.1033039,-12.14006,9.594425,7.895493,User_23,1,2,4,2
FocusIn,-0.9943718,-0.02455561,0.1029249,-12.14002,9.594432,7.895511,User_23,1,2,4,2
FocusIn,-0.9955638,-0.01686754,0.09251207,-12.14013,9.593387,7.911098,User_23,1,2,4,2
FocusIn,-0.9963264,-0.02106812,0.08282365,-12.13987,9.593391,7.915226,User_23,1,2,4,2
FocusIn,-0.9970427,-0.07096536,0.02901683,-12.13898,9.592615,7.928278,User_23,1,2,4,2
FocusIn,-0.9910579,-0.1321041,0.01850686,-12.1396,9.593738,7.928933,User_23,1,2,4,2
FocusIn,-0.9925886,-0.1176665,0.0301995,-12.13815,9.594934,7.904291,User_23,1,2,4,2
FocusIn,-0.990343,-0.1330717,0.03882152,-12.13826,9.595174,7.891033,User_23,1,2,4,2
FocusIn,-0.9868912,-0.04293698,-0.1555283,-12.13041,9.588602,7.860004,User_23,1,2,4,2
FocusIn,-0.9477304,-0.04888199,-0.315251,-12.13622,9.589291,7.917653,User_23,1,2,4,2
FocusIn,-0.9529076,-0.04816883,-0.2993995,-12.12861,9.590073,7.892673,User_23,1,2,4,2
FocusIn,-0.9577113,-0.05525484,-0.2823288,-12.1243,9.591113,7.872953,User_23,1,2,4,2
