focus,eye_ori_x,eye_ori_y,eye_ori_z,head_x,head_y,head_z,exp_id,gender,age,game_exp,vr_exp
FocusIn,-0.9061422,0.1075229,0.4090715,-12.27619,9.777256,8.06047,User_3,1,2,4,2
FocusIn,-0.9125265,0.1140348,0.3927701,-12.2807,9.773574,8.024507,User_3,1,2,4,2
FocusIn,-0.8648356,-0.255863,0.431928,-12.33047,9.775506,8.045949,User_3,1,2,4,2
FocusIn,-0.8337387,-0.2633946,0.4852508,-12.33,9.77794,8.04374,User_3,1,2,4,2
FocusIn,-0.6802291,0.1643831,0.7143273,-12.34459,9.779311,7.983813,User_3,1,2,4,2
FocusIn,-0.7666736,0.05454756,0.6396925,-12.35627,9.781666,7.991174,User_3,1,2,4,2
FocusIn,-0.7744981,0.07419819,0.6281863,-12.35434,9.782544,7.992321,User_3,1,2,4,2
FocusIn,-0.9156553,0.2532068,0.3121867,-12.35502,9.784525,8.018477,User_3,1,2,4,2
FocusIn,-0.9073431,0.3138446,0.2796484,-12.35583,9.784375,8.021741,User_3,1,2,4,2
FocusIn,-0.909633,0.3290864,0.2534804,-12.36074,9.784848,8.028949,User_3,1,2,4,2
FocusIn,-0.9062784,0.3406838,0.2501296,-12.36038,9.784638,8.031058,User_3,1,2,4,2
FocusIn,-0.9137357,0.3297722,0.2373158,-12.356,9.784121,8.031465,User_3,1,2,4,2
FocusIn,-0.9529609,0.1334044,0.2721497,-12.36388,9.785641,8.040961,User_3,1,2,4,2
FocusIn,-0.8758237,0.3465519,0.3358786,-12.33962,9.779362,8.095377,User_3,1,2,4,2
FocusIn,-0.9161215,0.3249274,0.2348128,-12.35144,9.784145,8.04116,User_3,1,2,4,2
FocusIn,-0.9335536,0.1871095,0.3057169,-12.35735,9.7854,8.043823,User_3,1,2,4,2
FocusIn,-0.9278201,0.2789002,0.2477127,-12.3519,9.78419,8.046016,User_3,1,2,4,2
FocusIn,-0.9278783,0.2788612,0.2475388,-12.35184,9.784212,8.046002,User_3,1,2,4,2
FocusIn,-0.9297525,0.199471,0.3094486,-12.33798,9.782904,8.054942,User_3,1,2,4,2
FocusIn,-0.9131578,0.332734,0.2354214,-12.35328,9.782723,8.039989,User_3,1,2,4,2
FocusIn,-0.926787,0.2784357,0.2520133,-12.34932,9.782501,8.038973,User_3,1,2,4,2
FocusIn,-0.9328273,0.3598816,0.01712118,-12.34629,9.785316,8.037693,User_3,1,2,4,2
FocusIn,-0.9621921,0.2451181,0.1186765,-12.32757,9.782809,8.078834,User_3,1,2,4,2
FocusIn,-0.938899,0.3434454,0.02238592,-12.34031,9.786958,8.036958,User_3,1,2,4,2
FocusIn,-0.9256582,0.3603416,0.1153641,-12.3243,9.784612,8.084135,User_3,1,2,4,2
FocusIn,-0.8656389,0.4197005,0.2729769,-12.30525,9.788849,8.042445,User_3,1,2,4,2
FocusIn,-0.9183132,0.3053542,0.2518862,-12.31595,9.792167,8.042772,User_3,1,2,4,2
FocusIn,-0.8975191,0.3505031,0.2675742,-12.3195,9.793126,8.013591,User_3,1,2,4,2
FocusIn,-0.6805935,0.6787169,0.2758785,-12.31729,9.791443,8.00893,User_3,1,2,4,2
FocusIn,-0.6888621,0.6717286,0.2724813,-12.31463,9.791028,8.011607,User_3,1,2,4,2
FocusIn,-0.9453557,0.1926078,0.2630559,-12.30519,9.79103,8.002191,User_3,1,2,4,2
FocusIn,-0.974608,0.04575282,0.2191544,-12.30677,9.791887,7.996283,User_3,1,2,4,2
FocusIn,-0.6955057,0.6069393,0.3845624,-12.30529,9.793286,8.045683,User_3,1,2,4,2
FocusIn,-0.5650943,0.7859025,0.2510207,-12.31494,9.795474,8.056225,User_3,1,2,4,2
FocusIn,-0.9341151,0.1944716,0.2993037,-12.29952,9.793349,8.050498,User_3,1,2,4,2
FocusIn,-0.5544887,0.8171944,0.1571601,-12.31358,9.792403,8.053608,User_3,1,2,4,2
