focus,eye_ori_x,eye_ori_y,eye_ori_z,head_x,head_y,head_z,exp_id,gender,age,game_exp,vr_exp
FocusIn,-0.8291781,-0.1737706,-0.5312663,-12.351,9.952956,8.136044,User_34,2,4,4,3
FocusIn,-0.8550631,-0.04130502,-0.5168711,-12.35169,9.95354,8.141603,User_34,2,4,4,3
FocusIn,-0.8552617,-0.04133604,-0.5165399,-12.35199,9.953588,8.141542,User_34,2,4,4,3
FocusIn,-0.8442584,-0.02752692,-0.5352029,-12.37279,9.950273,8.169413,User_34,2,4,4,3
FocusIn,-0.8781297,-0.04238662,-0.4765212,-12.36002,9.9533,8.151043,User_34,2,4,4,3
FocusIn,-0.8401086,0.02919694,-0.5416046,-12.38011,9.950962,8.179768,User_34,2,4,4,3
FocusIn,-0.8436174,0.02585281,-0.5362982,-12.37433,9.952098,8.172372,User_34,2,4,4,3
FocusIn,-0.8442382,0.02324908,-0.5354485,-12.3737,9.952259,8.172639,User_34,2,4,4,3
FocusIn,-0.854094,0.005806748,-0.5200664,-12.35723,9.956363,8.153399,User_34,2,4,4,3
FocusIn,-0.8456348,0.0151799,-0.5335307,-12.37463,9.953638,8.178813,User_34,2,4,4,3
FocusIn,-0.8463418,0.005878247,-0.5326002,-12.37927,9.952772,8.177632,User_34,2,4,4,3
FocusIn,-0.8578494,-0.004030817,-0.5138763,-12.38654,9.952474,8.173677,User_34,2,4,4,3
FocusIn,-0.8205878,0.02586403,-0.5709149,-12.38542,9.954571,8.168139,User_34,2,4,4,3
FocusIn,-0.8205456,0.025936,-0.5709723,-12.38543,9.954576,8.168127,User_34,2,4,4,3
FocusIn,-0.818953,0.02652025,-0.5732414,-12.38765,9.954322,8.170272,User_34,2,4,4,3
FocusIn,-0.8201902,0.02659725,-0.571454,-12.38924,9.954415,8.168968,User_34,2,4,4,3
FocusIn,-0.8192562,0.02555786,-0.5728519,-12.39084,9.954124,8.170153,User_34,2,4,4,3
FocusIn,-0.8205038,0.02081647,-0.571255,-12.39297,9.953845,8.166343,User_34,2,4,4,3
FocusIn,-0.8200154,0.01869333,-0.5720142,-12.39353,9.953749,8.166146,User_34,2,4,4,3
FocusIn,-0.856208,-0.03406532,-0.5155057,-12.39655,9.953634,8.16208,User_34,2,4,4,3
FocusIn,-0.8613123,0.03988346,-0.5064843,-12.42245,9.949905,8.181739,User_34,2,4,4,3
FocusIn,-0.8709592,0.03962094,-0.4897258,-12.39932,9.954473,8.147817,User_34,2,4,4,3
FocusIn,-0.7608321,0.1723723,-0.6256325,-12.4237,9.950519,8.182944,User_34,2,4,4,3
FocusIn,-0.7057831,-0.2032551,-0.6786407,-12.40353,9.952106,8.155049,User_34,2,4,4,3
FocusIn,-0.7057203,-0.2031391,-0.6787406,-12.4034,9.952032,8.155136,User_34,2,4,4,3
FocusIn,-0.7027426,-0.2036527,-0.6816695,-12.40414,9.951917,8.155397,User_34,2,4,4,3
FocusIn,-0.7674828,-0.2129426,-0.6046437,-12.39728,9.953127,8.146659,User_34,2,4,4,3
FocusIn,-0.7674326,-0.2129688,-0.6046981,-12.39727,9.953126,8.14665,User_34,2,4,4,3
FocusIn,-0.7690238,-0.2227201,-0.5991507,-12.39435,9.953616,8.142273,User_34,2,4,4,3
FocusIn,-0.8951994,-0.1727425,-0.4107893,-12.40825,9.949738,8.166158,User_34,2,4,4,3
FocusIn,-0.719187,-0.1595094,-0.6762443,-12.39683,9.950475,8.16271,User_34,2,4,4,3
FocusIn,-0.719239,-0.1595955,-0.6761687,-12.3968,9.950463,8.162782,User_34,2,4,4,3
FocusIn,-0.8662422,-0.1270224,-0.4831873,-12.38248,9.95211,8.15936,User_34,2,4,4,3
FocusIn,-0.8662177,-0.1268292,-0.4832819,-12.38222,9.952067,8.15953,User_34,2,4,4,3
FocusIn,-0.8812487,-0.1314303,-0.4539949,-12.39042,9.95071,8.172742,User_34,2,4,4,3
FocusIn,-0.6649321,-0.09996212,-0.7401809,-12.40316,9.950772,8.189236,User_34,2,4,4,3
FocusIn,-0.6579047,-0.1055162,-0.7456524,-12.41366,9.94949,8.201736,User_34,2,4,4,3
FocusIn,-0.6601409,-0.1048402,-0.7437693,-12.41273,9.949938,8.197489,User_34,2,4,4,3
FocusIn,-0.6573219,-0.1051484,-0.7462233,-12.41003,9.950342,8.193131,User_34,2,4,4,3
FocusIn,-0.4891687,-0.08934025,-0.8675831,-12.41534,9.94961,8.196937,User_34,2,4,4,3
FocusIn,-0.495854,-0.08972182,-0.8637517,-12.41182,9.949961,8.191882,User_34,2,4,4,3
FocusIn,-0.4868782,-0.09534131,-0.8682371,-12.41696,9.949319,8.196637,User_34,2,4,4,3
FocusIn,-0.4893185,-0.0969345,-0.8666807,-12.42176,9.948827,8.201141,User_34,2,4,4,3
FocusIn,-0.4972788,-0.09900856,-0.8619119,-12.41043,9.950056,8.191431,User_34,2,4,4,3
FocusIn,-0.9846445,-0.1606038,-0.06838905,-12.42396,9.947675,8.215563,User_34,2,4,4,3
FocusIn,-0.9844459,-0.1577519,-0.07720038,-12.41331,9.949162,8.194755,User_34,2,4,4,3
FocusIn,-0.9837388,-0.1536985,-0.09282697,-12.41986,9.948276,8.197331,User_34,2,4,4,3
FocusIn,-0.9833496,-0.1623969,-0.08138461,-12.42497,9.947247,8.201297,User_34,2,4,4,3
FocusIn,-0.9805326,-0.1624132,-0.1103024,-12.43116,9.946191,8.208454,User_34,2,4,4,3
FocusIn,-0.9809605,-0.1625311,-0.1062493,-12.43155,9.946115,8.208827,User_34,2,4,4,3
FocusIn,-0.9802127,-0.165395,-0.1087041,-12.43747,9.945051,8.215352,User_34,2,4,4,3
FocusIn,-0.9788578,-0.1549209,0.1334712,-12.44856,9.942962,8.224749,User_34,2,4,4,3
FocusIn,-0.9698573,-0.1504192,0.1916486,-12.45777,9.940589,8.25521,User_34,2,4,4,3
FocusIn,-0.9136464,-0.1146943,0.3899732,-12.48911,9.943206,8.274499,User_34,2,4,4,3
FocusIn,-0.9389096,-0.03068175,0.3427705,-12.48927,9.944816,8.318627,User_34,2,4,4,3
FocusIn,-0.8925902,-0.1185861,0.4349822,-12.53627,9.953859,8.22576,User_34,2,4,4,3
FocusIn,-0.7217557,-0.1536594,0.6748531,-12.52693,9.949855,8.253372,User_34,2,4,4,3
FocusIn,-0.7389491,-0.1684417,0.652357,-12.49841,9.945501,8.303185,User_34,2,4,4,3
FocusIn,-0.2635645,-0.1782213,0.9480305,-12.46371,9.941549,8.37536,User_34,2,4,4,3
FocusIn,-0.2616658,-0.17824,0.9485528,-12.46376,9.941547,8.375602,User_34,2,4,4,3
FocusIn,-0.2524093,-0.1957304,0.9476015,-12.48626,9.943633,8.364156,User_34,2,4,4,3
FocusIn,-0.2644371,-0.1959161,0.9442821,-12.49058,9.944139,8.366247,User_34,2,4,4,3
FocusIn,-0.2586373,-0.1873663,0.9476202,-12.48837,9.944021,8.37255,User_34,2,4,4,3
FocusIn,-0.1466921,-0.1112032,0.9829086,-12.49991,9.947195,8.381334,User_34,2,4,4,3
FocusIn,-0.1329861,-0.09868418,0.9861853,-12.50908,9.948417,8.383074,User_34,2,4,4,3
FocusIn,-0.1230155,-0.08561719,0.9886903,-12.49917,9.947966,8.393435,User_34,2,4,4,3
FocusIn,-0.1219734,-0.09859997,0.987613,-12.52841,9.950419,8.407063,User_34,2,4,4,3
FocusIn,-0.00740994,-0.08663633,0.9962025,-12.51122,9.945114,8.422378,User_34,2,4,4,3
FocusIn,-0.01759155,-0.07174296,0.997256,-12.47188,9.946294,8.417853,User_34,2,4,4,3
FocusIn,-0.02004287,-0.07101411,0.9972586,-12.46549,9.94671,8.416526,User_34,2,4,4,3
FocusIn,-0.03937318,-0.05484699,0.9977139,-12.50291,9.950915,8.407444,User_34,2,4,4,3
FocusIn,-0.1625766,0.1763152,0.9708098,-12.48943,9.952724,8.403402,User_34,2,4,4,3
FocusIn,-0.2501458,0.2711927,0.9294406,-12.4108,9.957552,8.404037,User_34,2,4,4,3
FocusIn,-0.2475401,0.2649696,0.9319311,-12.41525,9.959775,8.402248,User_34,2,4,4,3
FocusIn,-0.2477703,0.2663057,0.9314891,-12.4152,9.959921,8.402144,User_34,2,4,4,3
FocusIn,-0.2416368,0.249429,0.9377583,-12.42442,9.962808,8.398352,User_34,2,4,4,3
FocusIn,-0.2243177,0.3238081,0.9191351,-12.43541,9.966619,8.389203,User_34,2,4,4,3
FocusIn,-0.1379018,-0.3127988,0.9397418,-12.41466,9.959807,8.382092,User_34,2,4,4,3
FocusIn,-0.1647641,-0.462868,0.8709748,-12.41286,9.9448,8.383139,User_34,2,4,4,3
FocusIn,-0.1642259,-0.4715155,0.8664177,-12.40837,9.943535,8.38407,User_34,2,4,4,3
FocusIn,-0.2248565,-0.4462585,0.8661902,-12.43363,9.94106,8.383525,User_34,2,4,4,3
FocusIn,-0.2270768,-0.4428275,0.8673688,-12.43442,9.941187,8.382998,User_34,2,4,4,3
FocusIn,-0.228024,-0.3615637,0.9040217,-12.4752,9.945675,8.374878,User_34,2,4,4,3
FocusIn,-0.2334689,-0.3754401,0.8969538,-12.47674,9.945987,8.374134,User_34,2,4,4,3
FocusIn,-0.2794886,-0.1462919,0.9489283,-12.48825,9.948294,8.372629,User_34,2,4,4,3
FocusIn,-0.2796011,-0.1460904,0.9489262,-12.48836,9.948305,8.372588,User_34,2,4,4,3
FocusIn,-0.4754999,0.06769235,0.8770987,-12.50088,9.95118,8.365512,User_34,2,4,4,3
FocusIn,-0.4753666,0.06243094,0.8775536,-12.50465,9.953429,8.363663,User_34,2,4,4,3
FocusIn,-0.3590942,0.2670375,0.8942658,-12.5016,9.958743,8.361259,User_34,2,4,4,3
FocusIn,-0.3209176,0.2841159,0.9034705,-12.55558,9.965408,8.334704,User_34,2,4,4,3
FocusIn,-0.3309889,0.2956547,0.8961098,-12.53591,9.964256,8.342766,User_34,2,4,4,3
FocusIn,-0.325937,0.283613,0.9018455,-12.54429,9.965597,8.338091,User_34,2,4,4,3
FocusIn,-0.3275895,0.2852738,0.9007141,-12.52391,9.964577,8.344501,User_34,2,4,4,3
FocusIn,-0.2307255,0.3160473,0.9202539,-12.5511,9.967979,8.332096,User_34,2,4,4,3
FocusIn,-0.24362,0.3231867,0.914422,-12.54842,9.968501,8.33229,User_34,2,4,4,3
FocusIn,-0.1850159,0.535126,0.824258,-12.5153,9.976435,8.336975,User_34,2,4,4,3
FocusIn,-0.1789708,0.5636469,0.8063816,-12.5215,9.981565,8.333815,User_34,2,4,4,3
FocusIn,-0.1992556,0.5764611,0.7924505,-12.49656,9.980799,8.340309,User_34,2,4,4,3
FocusIn,-0.1989273,0.5772195,0.7919809,-12.49647,9.980849,8.3403,User_34,2,4,4,3
FocusIn,-0.1904609,0.5825631,0.7901431,-12.50355,9.983411,8.336958,User_34,2,4,4,3
FocusIn,-0.1910035,0.5838333,0.7890773,-12.50109,9.983904,8.337052,User_34,2,4,4,3
FocusIn,-0.1927813,0.5820962,0.7899201,-12.49547,9.983329,8.338325,User_34,2,4,4,3
FocusIn,-0.1918431,0.5713934,0.7979172,-12.50257,9.984655,8.336375,User_34,2,4,4,3
FocusIn,-0.03110093,0.4379573,0.8984525,-12.50193,9.984313,8.336729,User_34,2,4,4,3
FocusIn,-0.0346563,0.4275312,0.903329,-12.50422,9.984209,8.335599,User_34,2,4,4,3
FocusIn,-0.02435046,0.4280325,0.9034306,-12.50993,9.984904,8.334255,User_34,2,4,4,3
FocusIn,-0.2622344,-0.161389,0.9513964,-12.47085,9.963791,8.352523,User_34,2,4,4,3
FocusIn,-0.2642957,-0.5993816,0.7555673,-12.4884,9.920258,8.379329,User_34,2,4,4,3
FocusIn,-0.1456827,-0.8817729,0.4485888,-12.50708,9.856343,8.399669,User_34,2,4,4,3
FocusIn,-0.1654284,-0.8868653,0.4313772,-12.45622,9.855532,8.425317,User_34,2,4,4,3
FocusIn,-0.4490237,-0.1150558,0.8860622,-12.39378,9.900205,8.457894,User_34,2,4,4,3
FocusIn,-0.4329858,-0.1426292,0.8900305,-12.40473,9.914246,8.450174,User_34,2,4,4,3
FocusIn,-0.4390619,0.04850031,0.8971306,-12.39159,9.929556,8.45643,User_34,2,4,4,3
FocusIn,-0.4333884,0.1134335,0.8940318,-12.40369,9.947669,8.475551,User_34,2,4,4,3
FocusIn,-0.5616263,0.1951188,0.8040432,-12.42687,9.94945,8.509357,User_34,2,4,4,3
FocusIn,-0.4921097,0.1784326,0.8520358,-12.50947,9.961578,8.559189,User_34,2,4,4,3
FocusIn,-0.384799,0.132532,0.9134271,-12.53129,9.963636,8.555351,User_34,2,4,4,3
FocusIn,-0.4054407,0.3601238,0.8401851,-12.65215,9.971375,8.610243,User_34,2,4,4,3
FocusIn,-0.4060881,0.3724989,0.8344619,-12.66393,9.972361,8.611348,User_34,2,4,4,3
FocusIn,-0.3630903,0.4863076,0.7947562,-12.63814,9.969742,8.791456,User_34,2,4,4,3
FocusIn,-0.3163206,0.1217015,0.9408032,-12.63333,9.972013,8.824944,User_34,2,4,4,3
FocusIn,-0.3161408,0.1213002,0.9409154,-12.63315,9.972001,8.825555,User_34,2,4,4,3
FocusIn,-0.3308356,0.001995938,0.9436709,-12.63015,9.970576,8.836183,User_34,2,4,4,3
FocusIn,-0.3373307,0.003011635,0.9413744,-12.63084,9.970002,8.842039,User_34,2,4,4,3
FocusIn,-0.4067147,-0.1146156,0.9063205,-12.60909,9.954682,8.953169,User_34,2,4,4,3
FocusIn,-0.2935858,-0.5874997,0.7540854,-12.64287,9.915519,9.089594,User_34,2,4,4,3
FocusIn,-0.1215284,-0.6590278,0.7422108,-12.88872,9.881351,9.199709,User_34,2,4,4,3
FocusIn,-0.3355898,-0.5207043,0.7850011,-12.88388,9.884345,9.246246,User_34,2,4,4,3
FocusIn,-0.5706688,-0.5045574,0.647866,-12.90476,9.88349,9.269511,User_34,2,4,4,3
FocusIn,-0.6710784,-0.6174322,0.4103645,-12.87466,9.881215,9.323595,User_34,2,4,4,3
FocusIn,-0.6316201,-0.7692851,-0.09602468,-12.86779,9.863082,9.40737,User_34,2,4,4,3
FocusIn,-0.611805,-0.69669,-0.3745694,-12.85933,9.854042,9.415771,User_34,2,4,4,3
FocusIn,-0.6749718,-0.629491,-0.3848794,-12.84897,9.853169,9.455254,User_34,2,4,4,3
FocusIn,-0.7998326,-0.49828,-0.3346346,-12.81522,9.876152,9.453931,User_34,2,4,4,3
FocusIn,-0.857942,-0.44185,-0.2620834,-12.81067,9.881666,9.441184,User_34,2,4,4,3
FocusIn,-0.8699344,-0.4353943,-0.2316153,-12.80839,9.884799,9.486406,User_34,2,4,4,3
FocusIn,-0.8707474,-0.4343715,-0.230478,-12.80837,9.884963,9.486652,User_34,2,4,4,3
FocusIn,-0.9601367,-0.2595231,0.1037081,-12.80744,9.894354,9.489447,User_34,2,4,4,3
FocusIn,-0.967218,-0.05387625,0.2481291,-12.81507,9.914339,9.484568,User_34,2,4,4,3
FocusIn,-0.9712651,-0.07102601,0.2271336,-12.82833,9.924337,9.503381,User_34,2,4,4,3
FocusIn,-0.9746011,-0.06829771,0.2132132,-12.82768,9.925746,9.525164,User_34,2,4,4,3
FocusIn,-0.9505742,0.03832392,0.3080779,-12.83958,9.933437,9.500474,User_34,2,4,4,3
FocusIn,-0.9501145,0.03954539,0.3093389,-12.83988,9.933622,9.50048,User_34,2,4,4,3
FocusIn,-0.9488553,0.04725094,0.3121425,-12.84338,9.936071,9.499368,User_34,2,4,4,3
FocusIn,-0.9496626,0.04944126,0.3093109,-12.84859,9.940722,9.501992,User_34,2,4,4,3
FocusIn,-0.912706,0.1932643,0.3599921,-12.86905,9.958352,9.508904,User_34,2,4,4,3
FocusIn,-0.9123846,0.188335,0.3633954,-12.87155,9.959698,9.510797,User_34,2,4,4,3
FocusIn,-0.9120725,0.1832567,0.3667583,-12.87321,9.961034,9.520869,User_34,2,4,4,3
FocusIn,-0.7671623,0.1582697,0.6216023,-12.87215,9.976893,9.584361,User_34,2,4,4,3
FocusIn,-0.7671304,0.1582527,0.6216459,-12.87203,9.976884,9.584443,User_34,2,4,4,3
FocusIn,-0.7649918,0.1620141,0.6233203,-12.86593,9.976228,9.59103,User_34,2,4,4,3
FocusIn,-0.6997603,0.2800763,0.6571627,-12.86575,9.9799,9.582515,User_34,2,4,4,3
FocusIn,-0.5365574,0.4346433,0.7233067,-12.85887,9.98047,9.588659,User_34,2,4,4,3
FocusIn,-0.5360667,0.435154,0.7233635,-12.85874,9.980516,9.588625,User_34,2,4,4,3
FocusIn,-0.4625533,0.4665828,0.7538662,-12.80664,9.992044,9.551405,User_34,2,4,4,3
FocusIn,-0.4596372,0.4673075,0.7552004,-12.79757,9.993202,9.530318,User_34,2,4,4,3
FocusIn,-0.3751536,0.5032286,0.778454,-12.79847,9.993196,9.514324,User_34,2,4,4,3
FocusIn,-0.2635512,0.6383474,0.723217,-12.786,9.995203,9.519522,User_34,2,4,4,3
FocusIn,-0.1904178,0.3710563,0.9088665,-12.79475,9.995244,9.512335,User_34,2,4,4,3
FocusIn,-0.1850049,0.3726186,0.9093475,-12.81345,9.997242,9.505698,User_34,2,4,4,3
FocusIn,-0.192072,0.3689118,0.9094003,-12.79545,9.994349,9.518591,User_34,2,4,4,3
FocusIn,-0.19271,0.3544001,0.9150143,-12.78612,9.988926,9.535903,User_34,2,4,4,3
FocusIn,-0.2400387,0.1712487,0.9555348,-12.77102,9.983075,9.5503,User_34,2,4,4,3
FocusIn,-0.2594297,-0.05982528,0.963904,-12.78057,9.980805,9.553723,User_34,2,4,4,3
FocusIn,-0.2672613,-0.1513286,0.9516541,-12.76161,9.964198,9.603942,User_34,2,4,4,3
FocusIn,-0.2665776,-0.1555299,0.9511684,-12.76134,9.96392,9.604936,User_34,2,4,4,3
FocusIn,-0.2093783,-0.244002,0.9468861,-12.78385,9.959836,9.618805,User_34,2,4,4,3
FocusIn,-0.2090231,-0.2461557,0.946407,-12.78369,9.959627,9.619448,User_34,2,4,4,3
FocusIn,-0.1498293,-0.3770339,0.9139904,-12.78556,9.955954,9.627624,User_34,2,4,4,3
FocusIn,-0.1438684,-0.4437374,0.8845216,-12.78279,9.951194,9.64024,User_34,2,4,4,3
FocusIn,-0.1125906,-0.7241383,0.6803902,-12.73106,9.893484,9.760675,User_34,2,4,4,3
FocusIn,-0.06374383,-0.6419511,0.7640724,-12.85841,9.887938,10.12037,User_34,2,4,4,3
FocusIn,-0.2063366,-0.688915,0.6948382,-12.85387,9.892109,10.25164,User_34,2,4,4,3
FocusIn,-0.1310091,-0.6472564,0.7509271,-12.79432,9.894112,10.31647,User_34,2,4,4,3
FocusIn,-0.3012711,-0.6248035,0.7202969,-12.6607,9.896555,10.37965,User_34,2,4,4,3
FocusIn,-0.4036419,-0.6229572,0.670053,-12.59968,9.896928,10.41382,User_34,2,4,4,3
FocusIn,-0.4190716,-0.4028006,0.8137029,-12.69182,9.917934,10.42506,User_34,2,4,4,3
FocusIn,-0.311031,0.04269149,0.9494263,-12.72747,9.958193,10.46886,User_34,2,4,4,3
FocusIn,-0.4998681,0.000678587,0.8660808,-12.5852,9.967844,10.76094,User_34,2,4,4,3
FocusIn,-0.578007,-0.08984623,0.8110515,-12.63638,9.964451,10.79799,User_34,2,4,4,3
FocusIn,-0.5771782,-0.08712893,0.8119372,-12.64869,9.965824,10.79592,User_34,2,4,4,3
FocusIn,-0.6499959,-0.1098844,0.7519445,-12.69835,9.969536,10.80493,User_34,2,4,4,3
