focus,eye_ori_x,eye_ori_y,eye_ori_z,head_x,head_y,head_z,exp_id,gender,age,game_exp,vr_exp
FocusIn,-0.5713671,0.760277,0.3090177,-13.61577,9.578503,8.195825,User_15,1,2,1,2
FocusIn,-0.7450637,0.6565713,-0.1174346,-13.62936,9.583369,8.156604,User_15,1,2,1,2
FocusIn,-0.7469957,0.6540446,-0.1192466,-13.62986,9.583274,8.156445,User_15,1,2,1,2
FocusIn,-0.7486122,0.6518997,-0.120844,-13.63007,9.583171,8.156368,User_15,1,2,1,2
FocusIn,-0.9816506,0.1878818,0.03223365,-13.64001,9.587387,8.147742,User_15,1,2,1,2
FocusIn,-0.9810966,0.1922026,0.02186694,-13.64254,9.586927,8.147722,User_15,1,2,1,2
FocusIn,-0.9307776,0.3655216,0.006044022,-13.63984,9.585461,8.14881,User_15,1,2,1,2
FocusIn,-0.9655344,0.2572708,0.03932512,-13.65057,9.587132,8.149369,User_15,1,2,1,2
FocusIn,-0.9605613,0.2731009,0.05208759,-13.65233,9.586983,8.151806,User_15,1,2,1,2
FocusIn,-0.8446349,0.3885279,0.3682749,-13.65396,9.583755,8.180024,User_15,1,2,1,2
FocusIn,-0.8394251,0.4017226,0.3660085,-13.65355,9.583982,8.181039,User_15,1,2,1,2
FocusIn,-0.8403939,0.3959632,0.3700256,-13.65201,9.586651,8.169834,User_15,1,2,1,2
FocusIn,-0.6629496,0.6236055,0.4142376,-13.63684,9.593546,8.149709,User_15,1,2,1,2
FocusIn,-0.7848538,0.6168057,0.05938726,-13.63171,9.587336,8.175094,User_15,1,2,1,2
FocusIn,-0.7768072,0.6296207,0.01150575,-13.62915,9.583287,8.202108,User_15,1,2,1,2
FocusIn,-0.7813537,0.6240409,-0.007465898,-13.6341,9.587161,8.201669,User_15,1,2,1,2
FocusIn,-0.7246661,0.6542261,-0.2164233,-13.64258,9.590528,8.19943,User_15,1,2,1,2
FocusIn,-0.6896116,0.6305581,-0.3561113,-13.64507,9.590427,8.199289,User_15,1,2,1,2
FocusIn,-0.6698089,0.6084256,-0.4256163,-13.65059,9.589734,8.197993,User_15,1,2,1,2
FocusIn,-0.6462893,0.6129912,-0.4544509,-13.65599,9.590327,8.196614,User_15,1,2,1,2
FocusIn,-0.6474251,0.6125448,-0.4534311,-13.66,9.589861,8.196193,User_15,1,2,1,2
FocusIn,-0.6245615,0.6146094,-0.4818251,-13.65753,9.588462,8.167964,User_15,1,2,1,2
FocusIn,-0.4665626,0.6047914,-0.6453881,-13.67524,9.588011,8.198887,User_15,1,2,1,2
FocusIn,-0.3534547,0.5697244,-0.7419356,-13.68943,9.585286,8.205723,User_15,1,2,1,2
FocusIn,-0.3773535,0.5638284,-0.7346364,-13.69001,9.584145,8.209328,User_15,1,2,1,2
FocusIn,-0.0991735,0.5338764,-0.8397163,-13.69218,9.58299,8.217448,User_15,1,2,1,2
FocusIn,0.3886886,0.4168279,-0.8216889,-13.69555,9.573447,8.271393,User_15,1,2,1,2
FocusIn,0.3372073,0.4159234,-0.8445677,-13.66904,9.561771,8.311352,User_15,1,2,1,2
FocusIn,0.3558181,0.412292,-0.8386902,-13.69116,9.564626,8.311122,User_15,1,2,1,2
FocusIn,0.2770618,0.4813043,-0.8316021,-13.66805,9.561957,8.321201,User_15,1,2,1,2
FocusIn,0.1898383,0.5926541,-0.7827607,-13.69475,9.565619,8.320266,User_15,1,2,1,2
FocusIn,-0.1262074,0.8778045,-0.4620613,-13.78174,9.58238,8.470054,User_15,1,2,1,2
FocusIn,-0.2258922,0.8697048,-0.4388228,-13.8118,9.580576,8.474289,User_15,1,2,1,2
FocusIn,-0.3203816,0.8472642,-0.4236646,-13.79268,9.581916,8.478538,User_15,1,2,1,2
FocusIn,-0.3334155,0.8436381,-0.4208204,-13.78951,9.582478,8.478621,User_15,1,2,1,2
FocusIn,-0.453011,0.8069568,-0.3789154,-13.78679,9.583111,8.477648,User_15,1,2,1,2
FocusIn,-0.7486688,0.5663936,-0.3444771,-13.81472,9.576215,8.491666,User_15,1,2,1,2
FocusIn,-0.7902789,0.5258768,-0.3144737,-13.81439,9.575418,8.492373,User_15,1,2,1,2
